PostId,ParentId,CommentId,CommentContent
33606300,33605379,55144025,删了 make.left.equalTo(_label1.mas_right).with.offset(2);
33606300,33605379,55154911,这样两个label不是有可能会重叠吗
33606300,33605379,55225449,greaterThanOrEuqal
33776809,33776809,56851219,"You can't find documentation on the difference between 2.0 and 1.3 because the project [has not been properly maintained for quite a few months][1].  If an active committer takes over, then we will all know.  Thanks @CoronA."
33776809,33776809,82206649,Related: [Snippet on how to setup Junit with hamcrest propertly](http://acdcjunior.github.io/java-unit-tests-maven-dependencies-junit-hamcrest-mockito.html)
33901169,33901140,55564833,Thank you so much. It works perfectly
33901169,33901140,55564862,You are welcome!
34020559,34020473,55796154,Stil don't do anything. Could it be because I test it on a subdomain? - The testing domain is: subdomain.site.com/cms/page.php?url=string.html
34020559,34020473,55796365,"You sir! You have saved my day, thank you very much."
34059371,34059371,55872734,can you show a picture of this part of model?
34059371,34059371,55872851,"when you ask for ""an alternative"" whats the issue with the original solution?"
34059371,34059371,55872907,"Need to optimise the current working model. It is working fine, but causing a lot of load on controller."
34059371,34059371,55874997,by the way I can't find some recommendations or limitations about speed of ForEach subsystem. Are you really sure this block is hot place of your model? you can use profiler to check it.
34059371,34059371,55875381,"ok, I'll chk the code performance. But, just to try a different implementation, is there an alternative to ForEach subsystem?"
34059371,34059371,55875650,"With the little details we see here, I don't know. There is no generic alternative, there might only be something for special cases."
34059371,34059371,55876422,ok... Thanks for the response... :)
34187943,34187943,56127015,"None of the answer tells which file is it to add those configurations, is it project pom or other maven specific xml file?"
34188033,34187943,56122283,Where is the configuration file?
34278813,34278813,56300735,Do you need to make it appear that the enemy has a purpose? That's it's more likely to move forward than to just randomly jump about on the spot?
34279040,34278813,56300595,"Just a small comment - the call to `rand.nextInt(1, 8)` is incorrect. It should be this: `rand.Next(1, 9)`. The method name was wrong and you must specify an **exclusive** upper bound."
34279040,34278813,56301244,@Enigmativity Thank you for the comment. I mixed up java I believe :)
34279195,34278813,56300617,"Just a small comment - the call to `rand.Next(-1, 1)` is incorrect. It should be this: `rand.Next(-1, 2)`. You must specify an **exclusive** upper bound."
34279195,34278813,56300680,"@Enigmativity thanks for catching that, I've edited the code accordingly"
34282422,34278813,56318049,"why not just new Vector3( Random.Range(-1, 2), Random.Range(-1, 2) , 0 ),"
34334831,34334831,56414702,"Can you provide some more information? I don't think there's enough here for anyone to help you. We need to know how categorySelected gets called etc. In your current code example, there's no evidence of any Knockout involvement at the moment other than the possible unwrapping of CategoryId. Try and replicate the problem in a JSFiddle. It will be much easier for someone to help you that way."
34334831,34334831,56441651,hello @yellowbrickcode click binding code is added in question..please check it..
34334831,34334831,56442369,"click binding code should be like this:  <li data-bind=""click:function(){$parent.categorySelected();},attr:{id: data.CategoryId},html:data.CategoryName"">"
34334831,34334831,56443301,None of your code would run. Please post code samples that are *at the very least* syntactically valid.
34334831,34334831,56444630,@Tomalak the design code is provided to show how can i call click event for my ajax request..
34334831,34334831,56445147,"That's not the point. Your code is syntactically invalid, in addition to that it does not do what you want. Should the people who try to help you really have to fix your mismatched parentheses and other mistakes first because you can't be bothered to spend five minutes to post sample code that is consistent?"
34334831,34334831,56448009,hello @Tomalak here is onedrive link for the file..   https://onedrive.live.com/redir?resid=143242b617ba6be2!6684&authkey=!AAJQbpV8ZQ7fnGI&ithint=file%2ctxt
34345663,34334831,56440705,I tried your code but no use...
34345663,34334831,56442475,have you tried using developer tools etc to confirm that there is no ajax call?
34345663,34334831,56448151,here is my js file please check it once...https://onedrive.live.com/redir?resid=143242b617ba6be2!6684&authkey=!AAJQbpV8ZQ7fnGI&ithint=file%2ctxt
34345663,34334831,56476143,I think has provided more detailed and better answer!
34589591,34589591,56970435,"please tell us if the solutions provided worked for you, if any trouble leave a comment , good luck"
34590933,34589591,56928496,thanks I tried your code but the ball linear velocity still surpasses the maxLenght2
34590933,34589591,56929917,do you execute the snippet in every frame?
34590933,34589591,56930911,"Sorry I'm a newbee, how do you execute the snippet?"
34590933,34589591,56931853,@StormAsdg Replace the code in your question with the code in my answer
34631170,34631170,57007914,What use case do you have that requires `ipython notebook` to have sudo privileges ?
34631170,34631170,57008008,"hey i resolved it using this command ""sudo apt-get install ipython-notebook"". Actually sudo pip doesn't work i think. Therefore i tried that and installed ipython-notebook and then i tried ""sudo ipyton notebook"" and it worked! :)"
34631459,34631170,63958213,"So you just did not have notebook installed. There is nothing wrong with running it, under sudo. :)"
34697779,33776809,92092714,JUnit 5 is here and they decoupled testing framework from assertion framework. Since that time up to 2018 there haven't been releases of Hamcrest. On other hands `AspectJ` is sound alternative.
34697779,33776809,93857974,"@gavenkoa `AspectJ` comes with various strings attached, so it's not a viable alternative for every project."
34697779,33776809,94954140,Changelog of hamcrest is now at https://github.com/hamcrest/JavaHamcrest/blob/master/CHANGES.md
34732718,34732718,57214835,If you want your typeface to not look like an amateur effort then you need a specialist for each script. And Unicode has a *lot* of scripts.
34732718,34732718,57241911,"Style wasn't something I was concerned about. I was thinking ""well why not have a fallback font that had everything so you'd never see 'glyph not present' because that's not helpful"" and an ugly glyph beats no glyph. As pointed out in Mike's answer there are technical reasons why a font collection is required, and very good open-source font collection efforts."
